source	target	number_of_paths	edge_type	edge_value	edge_count
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	Pngl::FlyBase:FBgn0033050_has phenotype_partially lethal - majority die::FBcv:0000352	60
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	partially lethal - majority die::FBcv:0000352_has phenotype_cnc::FlyBase:FBgn0262975	16
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	in 1 to 1 orthology relationship with	cnc::FlyBase:FBgn0262975_in 1 to 1 orthology relationship with_nfe2::ZFIN:ZDB-GENE-030124-1	40
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	enables	nfe2::ZFIN:ZDB-GENE-030124-1_enables_transcription regulatory region sequence-specific DNA binding::GO:0000976	20
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	enables	transcription regulatory region sequence-specific DNA binding::GO:0000976_enables_NFE2L1::NCBIGene:4779	60
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	partially lethal - majority die::FBcv:0000352_has phenotype_Stat92E::FlyBase:FBgn0016917	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	in 1 to 1 orthology relationship with	Stat92E::FlyBase:FBgn0016917_in 1 to 1 orthology relationship with_stat5a::ZFIN:ZDB-GENE-030820-2	40
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	involved in	stat5a::ZFIN:ZDB-GENE-030820-2_involved in_erythrocyte differentiation::GO:0030218	20
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	involved in	erythrocyte differentiation::GO:0030218_involved in_NFE2L1::NCBIGene:4779	40
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	Pngl::FlyBase:FBgn0033050_has phenotype_fertile::FBcv:0000374	60
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	fertile::FBcv:0000374_has phenotype_Stat92E::FlyBase:FBgn0016917	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	None	stat5a::ZFIN:ZDB-GENE-030820-2_None_erythrocyte differentiation::GO:0030218	20
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	Pngl::FlyBase:FBgn0033050_has phenotype_male sterile::FBcv:0000370	52
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	male sterile::FBcv:0000370_has phenotype_cnc::FlyBase:FBgn0262975	16
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	in 1 to 1 orthology relationship with	cnc::FlyBase:FBgn0262975_in 1 to 1 orthology relationship with_NFE2::NCBIGene:4778	20
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	enables	NFE2::NCBIGene:4778_enables_transcription regulatory region sequence-specific DNA binding::GO:0000976	20
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	Pngl::FlyBase:FBgn0033050_has phenotype_Drosophila wing phenotype::FBbt:00004729PHENOTYPE	32
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	Drosophila wing phenotype::FBbt:00004729PHENOTYPE_has phenotype_ewg::FlyBase:FBgn0005427	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	in 1 to 1 orthology relationship with	ewg::FlyBase:FBgn0005427_in 1 to 1 orthology relationship with_NRF1::NCBIGene:4899	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	involved in	NRF1::NCBIGene:4899_involved in_transcription from RNA polymerase II promoter::GO:0006366	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	involved in	transcription from RNA polymerase II promoter::GO:0006366_involved in_NFE2L1::NCBIGene:4779	52
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	partially lethal - majority die::FBcv:0000352_has phenotype_Jra::FlyBase:FBgn0001291	24
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	in 1 to 1 orthology relationship with	Jra::FlyBase:FBgn0001291_in 1 to 1 orthology relationship with_JUN::NCBIGene:3725	16
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	enables	JUN::NCBIGene:3725_enables_RNA polymerase II distal enhancer sequence-specific DNA binding::GO:0000980	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	enables	RNA polymerase II distal enhancer sequence-specific DNA binding::GO:0000980_enables_NFE2L1::NCBIGene:4779	32
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	involved in	JUN::NCBIGene:3725_involved in_transcription from RNA polymerase II promoter::GO:0006366	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	in 1 to 1 orthology relationship with	Jra::FlyBase:FBgn0001291_in 1 to 1 orthology relationship with_Jun::MGI:96646	24
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	enables	Jun::MGI:96646_enables_RNA polymerase II distal enhancer sequence-specific DNA binding::GO:0000980	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	Pngl::FlyBase:FBgn0033050_has phenotype_wing vein phenotype::FBbt:00004751PHENOTYPE	24
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	wing vein phenotype::FBbt:00004751PHENOTYPE_has phenotype_CG3815::FlyBase:FBgn0029861	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	in 1 to 1 orthology relationship with	CG3815::FlyBase:FBgn0029861_in 1 to 1 orthology relationship with_Phf12::MGI:1924057	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	enables	Phf12::MGI:1924057_enables_transcription cofactor activity::GO:0003712	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	enables	transcription cofactor activity::GO:0003712_enables_NFE2L1::NCBIGene:4779	16
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	Drosophila wing phenotype::FBbt:00004729PHENOTYPE_has phenotype_Atf6::FlyBase:FBgn0033010	12
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	in 1 to 1 orthology relationship with	Atf6::FlyBase:FBgn0033010_in 1 to 1 orthology relationship with_Creb3::MGI:99946	12
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	is part of	Creb3::MGI:99946_is part of_endoplasmic reticulum membrane::GO:0005789	12
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	in 1 to 1 orthology relationship with	cnc::FlyBase:FBgn0262975_in 1 to 1 orthology relationship with_Nfe2::MGI:97308	20
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	enables	Nfe2::MGI:97308_enables_transcription regulatory region sequence-specific DNA binding::GO:0000976	20
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	Pngl::FlyBase:FBgn0033050_has phenotype_lethal - all die before end of P-stage::FBcv:0002000	20
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	lethal - all die before end of P-stage::FBcv:0002000_has phenotype_TER94::FlyBase:FBgn0261014	20
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	enables	VCP::NCBIGene:7415_enables_protein domain specific binding::GO:0019904	16
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	enables	protein domain specific binding::GO:0019904_enables_NFE2L1::NCBIGene:4779	40
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	Pngl::FlyBase:FBgn0033050_has phenotype_female sterile::FBcv:0000366	48
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	female sterile::FBcv:0000366_has phenotype_Egfr::FlyBase:FBgn0003731	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	in 1 to 1 orthology relationship with	Egfr::FlyBase:FBgn0003731_in 1 to 1 orthology relationship with_EGFR::NCBIGene:1956	44
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	is part of	EGFR::NCBIGene:1956_is part of_endoplasmic reticulum membrane::GO:0005789	44
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	Drosophila embryo phenotype::FBbt:00000052PHENOTYPE_has phenotype_Jra::FlyBase:FBgn0001291	24
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	Pngl::FlyBase:FBgn0033050_has phenotype_Drosophila pretarsus phenotype::FBbt:00004653PHENOTYPE	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	Drosophila pretarsus phenotype::FBbt:00004653PHENOTYPE_has phenotype_Egfr::FlyBase:FBgn0003731	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	fertile::FBcv:0000374_has phenotype_cnc::FlyBase:FBgn0262975	16
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	Pngl::FlyBase:FBgn0033050_has phenotype_developmental rate defective::FBcv:0000450	24
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	developmental rate defective::FBcv:0000450_has phenotype_Egfr::FlyBase:FBgn0003731	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	male sterile::FBcv:0000370_has phenotype_TER94::FlyBase:FBgn0261014	20
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	short lived::FBcv:0000385_has phenotype_Egfr::FlyBase:FBgn0003731	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	involved in	nfe2::ZFIN:ZDB-GENE-030124-1_involved in_cellular response to oxidative stress::GO:0034599	20
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	involved in	cellular response to oxidative stress::GO:0034599_involved in_NFE2L1::NCBIGene:4779	20
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	developmental rate defective::FBcv:0000450_has phenotype_cnc::FlyBase:FBgn0262975	16
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	Drosophila wing phenotype::FBbt:00004729PHENOTYPE_has phenotype_Hcf::FlyBase:FBgn0039904	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	in 1 to 1 orthology relationship with	Hcf::FlyBase:FBgn0039904_in 1 to 1 orthology relationship with_HCFC1::NCBIGene:3054	20
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	involved in	HCFC1::NCBIGene:3054_involved in_transcription from RNA polymerase II promoter::GO:0006366	20
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	wing vein phenotype::FBbt:00004751PHENOTYPE_has phenotype_Stat92E::FlyBase:FBgn0016917	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	short lived::FBcv:0000385_has phenotype_TER94::FlyBase:FBgn0261014	20
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	in 1 to 1 orthology relationship with	TER94::FlyBase:FBgn0261014_in 1 to 1 orthology relationship with_Vcp::MGI:99919	48
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	enables	Vcp::MGI:99919_enables_protein complex binding::GO:0032403	16
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	female sterile::FBcv:0000366_has phenotype_Atf6::FlyBase:FBgn0033010	12
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	enables	Vcp::MGI:99919_enables_protein domain specific binding::GO:0019904	16
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	Drosophila wing phenotype::FBbt:00004729PHENOTYPE_has phenotype_CG3815::FlyBase:FBgn0029861	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	male sterile::FBcv:0000370_has phenotype_RpS27A::FlyBase:FBgn0003942	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	in 1 to 1 orthology relationship with	RpS27A::FlyBase:FBgn0003942_in 1 to 1 orthology relationship with_RPS27A::NCBIGene:6233	20
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	is part of	RPS27A::NCBIGene:6233_is part of_endoplasmic reticulum membrane::GO:0005789	20
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	female sterile::FBcv:0000366_has phenotype_RpS27A::FlyBase:FBgn0003942	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	in 1 to 1 orthology relationship with	Jra::FlyBase:FBgn0001291_in 1 to 1 orthology relationship with_Jun::RGD:2943	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	None	Jun::RGD:2943_None_RNA polymerase II distal enhancer sequence-specific DNA binding::GO:0000980	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	fertile::FBcv:0000374_has phenotype_inc::FlyBase:FBgn0025394	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	female sterile::FBcv:0000366_has phenotype_cnc::FlyBase:FBgn0262975	16
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	female sterile::FBcv:0000366_has phenotype_Stat92E::FlyBase:FBgn0016917	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	in 1 to 1 orthology relationship with	Atf6::FlyBase:FBgn0033010_in 1 to 1 orthology relationship with_CREB3::NCBIGene:10488	24
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	involved in	CREB3::NCBIGene:10488_involved in_transcription from RNA polymerase II promoter::GO:0006366	12
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	fertile::FBcv:0000374_has phenotype_casp::FlyBase:FBgn0034068	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	in 1 to 1 orthology relationship with	casp::FlyBase:FBgn0034068_in 1 to 1 orthology relationship with_Faf1::MGI:109419	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	enables	Faf1::MGI:109419_enables_protein domain specific binding::GO:0019904	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	male sterile::FBcv:0000370_has phenotype_Stat92E::FlyBase:FBgn0016917	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	fertile::FBcv:0000374_has phenotype_RpS27A::FlyBase:FBgn0003942	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	is part of	Vcp::MGI:99919_is part of_endoplasmic reticulum membrane::GO:0005789	16
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	short lived::FBcv:0000385_has phenotype_RpS27A::FlyBase:FBgn0003942	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	partially lethal - majority die::FBcv:0000352_has phenotype_Egfr::FlyBase:FBgn0003731	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	developmental rate defective::FBcv:0000450_has phenotype_Sec8::FlyBase:FBgn0266672	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	in 1 to 1 orthology relationship with	Sec8::FlyBase:FBgn0266672_in 1 to 1 orthology relationship with_Exoc4::MGI:1096376	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	enables	Exoc4::MGI:1096376_enables_protein complex binding::GO:0032403	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	fertile::FBcv:0000374_has phenotype_Egfr::FlyBase:FBgn0003731	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	female sterile::FBcv:0000366_has phenotype_Hcf::FlyBase:FBgn0039904	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	fertile::FBcv:0000374_has phenotype_Atf6::FlyBase:FBgn0033010	12
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	is part of	CREB3::NCBIGene:10488_is part of_endoplasmic reticulum membrane::GO:0005789	12
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	male sterile::FBcv:0000370_has phenotype_sinah::FlyBase:FBgn0259794	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	in 1 to 1 orthology relationship with	sinah::FlyBase:FBgn0259794_in 1 to 1 orthology relationship with_SIAH1::NCBIGene:6477	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	involved in	SIAH1::NCBIGene:6477_involved in_anatomical structure morphogenesis::GO:0009653	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	involved in	anatomical structure morphogenesis::GO:0009653_involved in_NFE2L1::NCBIGene:4779	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	partially lethal - majority die::FBcv:0000352_has phenotype_RpS27A::FlyBase:FBgn0003942	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	None	Jun::MGI:96646_None_RNA polymerase II distal enhancer sequence-specific DNA binding::GO:0000980	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	Pngl::FlyBase:FBgn0033050_has phenotype_wing margin phenotype::FBbt:00005378PHENOTYPE	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	wing margin phenotype::FBbt:00005378PHENOTYPE_has phenotype_Egfr::FlyBase:FBgn0003731	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	in 1 to 1 orthology relationship with	casp::FlyBase:FBgn0034068_in 1 to 1 orthology relationship with_FAF1::NCBIGene:11124	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	enables	FAF1::NCBIGene:11124_enables_protein domain specific binding::GO:0019904	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	Drosophila embryo phenotype::FBbt:00000052PHENOTYPE_has phenotype_Egfr::FlyBase:FBgn0003731	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	involved in	Jun::MGI:96646_involved in_transcription from RNA polymerase II promoter::GO:0006366	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	wing vein phenotype::FBbt:00004751PHENOTYPE_has phenotype_Egfr::FlyBase:FBgn0003731	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	Pngl::FlyBase:FBgn0033050_has phenotype_Drosophila tarsal segment 4 phenotype::FBbt:00004651PHENOTYPE	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	Drosophila tarsal segment 4 phenotype::FBbt:00004651PHENOTYPE_has phenotype_Egfr::FlyBase:FBgn0003731	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	in 1 to 1 orthology relationship with	CG3815::FlyBase:FBgn0029861_in 1 to 1 orthology relationship with_phf12b::ZFIN:ZDB-GENE-110628-2	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	enables	phf12b::ZFIN:ZDB-GENE-110628-2_enables_transcription cofactor activity::GO:0003712	8
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	fertile::FBcv:0000374_has phenotype_Hcf::FlyBase:FBgn0039904	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	partially lethal - majority die::FBcv:0000352_has phenotype_Hcf::FlyBase:FBgn0039904	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	Drosophila wing phenotype::FBbt:00004729PHENOTYPE_has phenotype_Egfr::FlyBase:FBgn0003731	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	in 1 to 1 orthology relationship with	NGLY1::NCBIGene:55768_in 1 to 1 orthology relationship with_Ngly1::MGI:1913276	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	Ngly1::MGI:1913276_has phenotype_Abnormality of cell physiology::HP:0011017	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	Abnormality of cell physiology::HP:0011017_has phenotype_Traf2::MGI:101835	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	in 1 to 1 orthology relationship with	Traf2::MGI:101835_in 1 to 1 orthology relationship with_TRAF2::NCBIGene:7186	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	enables	TRAF2::NCBIGene:7186_enables_protein complex binding::GO:0032403	4
NGLY1::NCBIGene:55768	NFE2L1::NCBIGene:4779	416	has phenotype	wing vein phenotype::FBbt:00004751PHENOTYPE_has phenotype_Hcf::FlyBase:FBgn0039904	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	132	in 1 to 1 orthology relationship with	NGLY1::NCBIGene:55768_in 1 to 1 orthology relationship with_Pngl::FlyBase:FBgn0033050	132
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	132	has phenotype	Pngl::FlyBase:FBgn0033050_has phenotype_short lived::FBcv:0000385	8
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	132	has phenotype	short lived::FBcv:0000385_has phenotype_RpS27A::FlyBase:FBgn0003942	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	132	in 1 to 1 orthology relationship with	RpS27A::FlyBase:FBgn0003942_in 1 to 1 orthology relationship with_RPS27A::NCBIGene:6233	20
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	132	involved in	RPS27A::NCBIGene:6233_involved in_protein folding::GO:0006457	20
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	132	involved in	protein folding::GO:0006457_involved in_ENGASE::NCBIGene:64772	60
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	132	has phenotype	Pngl::FlyBase:FBgn0033050_has phenotype_male sterile::FBcv:0000370	20
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	132	has phenotype	male sterile::FBcv:0000370_has phenotype_Rpt2::FlyBase:FBgn0015282	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	132	in 1 to 1 orthology relationship with	Rpt2::FlyBase:FBgn0015282_in 1 to 1 orthology relationship with_PSMC1::NCBIGene:5700	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	132	involved in	PSMC1::NCBIGene:5700_involved in_protein folding::GO:0006457	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	132	has phenotype	Pngl::FlyBase:FBgn0033050_has phenotype_Drosophila embryo phenotype::FBbt:00000052PHENOTYPE	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	132	has phenotype	Drosophila embryo phenotype::FBbt:00000052PHENOTYPE_has phenotype_TER94::FlyBase:FBgn0261014	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	132	in 1 to 1 orthology relationship with	TER94::FlyBase:FBgn0261014_in 1 to 1 orthology relationship with_VCP::NCBIGene:7415	16
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	132	involved in	VCP::NCBIGene:7415_involved in_protein folding::GO:0006457	16
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	132	has phenotype	Pngl::FlyBase:FBgn0033050_has phenotype_fertile::FBcv:0000374	56
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	132	has phenotype	fertile::FBcv:0000374_has phenotype_CG18278::FlyBase:FBgn0033836	8
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	132	in 1 to 1 orthology relationship with	CG18278::FlyBase:FBgn0033836_in 1 to 1 orthology relationship with_Gns::MGI:1922862	16
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	132	is part of	Gns::MGI:1922862_is part of_lysosome::GO:0005764	16
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	132	is part of	lysosome::GO:0005764_is part of_ENGASE::NCBIGene:64772	40
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	132	has phenotype	fertile::FBcv:0000374_has phenotype_CG5613::FlyBase:FBgn0030839	40
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	132	in 1 to 1 orthology relationship with	CG5613::FlyBase:FBgn0030839_in 1 to 1 orthology relationship with_Engase::MGI:2443788	20
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	132	is part of	Engase::MGI:2443788_is part of_lysosome::GO:0005764	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	132	has phenotype	Pngl::FlyBase:FBgn0033050_has phenotype_partially lethal - majority live::FBcv:0000350	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	132	has phenotype	partially lethal - majority live::FBcv:0000350_has phenotype_CG10694::FlyBase:FBgn0039147	4
NGLY1::NCBIGene:55768	ENGASE::NCBIGene:64772	132	in 1 to 1 orthology relationship with	CG10694::FlyBase:FBgn0039147_in 1 to 1 orthology relationship with_RAD23B::NCBIGene:5887	4
